Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
310620025610025,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200354,Santa Helena,1,0,21,84,4,2.2,855.48,401569.76,1056.76,275952.94,485.82,304210.24,841.29,225832.26,NA
310620025610026,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200353,Miramar,1,0,277,882,3.18,2.01,1485.76,9164907.02,1721.99,10219718.39,894.36,3743481.17,1325.78,4979567.75,NA
310620025610027,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200353,Miramar,1,0,299,948,3.17,2.16,1099.17,2156241.57,1341.43,2307127.92,823.73,1561736.2,1206.73,1826149.26,NA
310620025610028,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200346,Brasil Industrial,1,0,165,494,2.99,1.82,1128.82,762347.78,1233.48,703545.61,712.19,637782.5,1032.2,593897.76,NA
310620025610029,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200346,Brasil Industrial,1,0,236,792,3.36,2.22,1392.54,1274915.9,1480.36,1225089.29,848.49,949433.01,1202.45,919824.02,NA
310620025610030,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200346,Brasil Industrial,1,0,235,719,3.06,2.04,1580.53,11982165.15,1688.3,12620093.94,951.97,5008527.2,1378.86,6669603.26,NA
310620025610031,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200313,Cardoso,1,0,214,660,3.08,2.03,1220.35,1313551.11,1292.84,1297780.2,776.81,894556.38,1065.34,919495.8,NA
310620025610032,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200313,Cardoso,1,0,195,640,3.28,2.18,1310.78,5640164.51,1374.21,5826920.43,731.68,2385297.49,1080.76,3148085.3,NA
310620025610033,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200313,Cardoso,1,0,312,1020,3.27,2.15,1496.23,12630545.55,1556.08,13044015.41,766.81,4816863.85,1191.55,6982407.68,NA
310620025610034,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200313,Cardoso,1,0,271,941,3.47,2.01,1082.87,971888.27,1207.65,933030.12,645.57,620504.82,982.82,613190.32,NA
310620025610035,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200313,Cardoso,1,0,282,860,3.05,1.51,1561.08,2324956.44,1630.46,2315128.14,952.37,1759834.39,1347.56,1957911.74,NA
310620025610036,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200313,Cardoso,1,0,320,1065,3.33,2.71,1322.49,1963030.9,1429.72,1968908.79,748.37,1228434.56,1148,1425970.39,NA
310620025610037,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200326,Vila Ecológica,1,1,464,1704,3.67,3.16,585.86,161780.61,666.27,130333.14,344.17,148258.89,593.47,107642.73,NA
310620025610038,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200337,Petropolis,1,0,254,826,3.25,1.7,1024.42,1082749.34,1107.25,1078564.64,659.53,1208545.77,1011.09,1497931.4,NA
310620025610039,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200339,Santa Rita,1,0,294,1084,3.69,3.03,727.05,228351.25,809.67,187250.69,464.03,218131.11,722.44,152803.6,NA
310620025610040,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200340,Ernesto Nascimento,1,0,259,948,3.66,1.92,1407.05,1109775.45,1451.89,1079916.1,787.58,835007.75,1127.39,812143.4,NA
310620025610041,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200340,Ernesto Nascimento,1,0,306,1074,3.51,1.72,1403.15,1508661.27,1490.85,1472082.92,737.54,901448.55,1125.78,938954.36,NA
310620025610042,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200339,Santa Rita,1,0,364,1271,3.49,3.02,738.23,353467.79,834.52,319108.08,464.59,245580.61,700.07,205145.21,NA
310620025610043,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200350,Santa Cecilia,1,0,36,115,3.19,1.59,871.03,340564.88,979.91,274376.41,587.5,288841.06,868.83,181210.17,NA
310620025610044,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200351,Vila Formosa,1,1,249,932,3.74,3.63,587.93,189849.48,693.82,150389.84,374.47,168995.48,654.02,112190.07,NA
310620025610045,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200352,Castanheira,1,0,190,753,3.96,3.94,627.36,157577.88,689.01,130429.02,412.95,153192.74,641.45,91232.58,NA
310620025610046,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200348,Olaria,1,0,88,304,3.45,3.06,1101.43,1425048.34,1211.58,1434221.11,663.63,828294.64,1027.43,909070.89,NA
310620025610047,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200348,Olaria,1,0,183,616,3.37,2.53,607.32,575944.99,889.12,592766.15,507.51,361896.24,818.87,328857.06,NA
310620025610048,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200348,Olaria,1,0,349,1125,3.22,2.36,517.35,247238.21,768.31,174040.97,529.57,299062.64,814.98,227526.63,NA
310620025610049,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200347,Diamante,1,0,270,887,3.29,1.89,1754.39,7944461.41,1910.02,8353602.91,947.42,3592091.34,1438.67,4750160.99,NA
310620025610050,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200347,Diamante,1,0,253,828,3.27,1.96,1109.77,1767565.1,1509.52,1801010.14,882.73,1481329.12,1386.03,1628665.74,NA
310620025610051,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200355,Teixeira Dias,1,0,186,665,3.58,2.23,1125.22,1657783.77,1550.3,1624811.52,1043.25,1900217.85,1504.22,2046789.89,NA
310620025610052,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200355,Teixeira Dias,1,0,183,597,3.26,1.97,924.43,230233.6,995.12,177181.35,567.58,303073.78,936.25,154315.01,NA
310620025610053,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200354,Santa Helena,1,0,140,470,3.36,2.43,1120.27,1577508.21,1215.8,1596026.37,696.28,882818.3,989.2,964738.39,NA
310620025610054,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200354,Santa Helena,1,0,250,777,3.11,2.23,1543.21,2077777.2,1587.67,2067007.36,963.67,1595550.56,1298.04,1715379.61,NA
310620025610055,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200353,Miramar,1,0,174,559,3.21,3.43,1428.73,3149772.43,1497.58,3198748.38,876.08,1717252.92,1206.72,1967057.71,NA
310620025610056,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200353,Miramar,1,0,233,741,3.18,2.79,1265.8,1864232.05,1340.6,1874163.61,741.67,1008547.94,1033.93,1104001.4,NA
310620025610058,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200313,Cardoso,1,0,280,885,3.16,2.21,1267.77,2008720.55,1485.26,2030384.47,1010.02,1734851.57,1347.77,1859971.04,NA
310620025610059,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200312,Flavio De Oliveira,1,0,288,956,3.32,1.28,1354.53,1202284.71,1393.23,1182646.24,743.4,783211.63,1074.33,776325.54,NA
310620025610060,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200312,Flavio De Oliveira,1,0,189,645,3.41,1.73,1412.47,1210651.55,1483.09,1166196.55,770.57,864673.52,1151.82,853322.11,NA
310620025610061,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200312,Flavio De Oliveira,1,0,283,848,3,1.34,1255.76,1113129.72,1306.54,1091715.59,707.25,746146.11,1068.1,741408.07,NA
310620025610062,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200313,Cardoso,1,0,284,896,3.15,1.8,1415.96,2053051.92,1467.64,2052133.69,857.3,1364047.12,1193.02,1497927.1,NA
310620025610063,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200323,Pongelupe,1,0,257,830,3.23,1.47,1683.35,1858291.78,1773.03,1798035.1,986,2003029.88,1469.89,2275328.14,NA
310620025610064,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200323,Pongelupe,1,0,225,727,3.23,1.75,1613.16,1823005.5,1787.99,1707416.55,1060.62,1435024.11,1475.25,1384226.56,NA
310620025610065,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200323,Pongelupe,1,0,321,1123,3.5,2.42,1052.83,1000663.86,1115.38,990314.06,633.01,621905.41,921.69,639474.84,NA
310620025610066,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200324,Solar do Barreiro,1,0,568,1707,3.01,2.14,875.73,237207.7,922.85,206430.96,595.83,293195.36,850.94,201556.36,NA
310620025610067,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200324,Solar do Barreiro,1,0,216,808,3.74,2.21,1112.54,951146.7,1138.91,943624.49,579.37,614643.37,915.49,663622.99,NA
310620025610068,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200330,Vila Independencia 1ª Seção,1,1,206,678,3.29,1.94,743.64,231098.79,806.26,199906.11,463.35,239650.68,727.04,184169.57,NA
310620025610069,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200333,Independência,1,0,255,796,3.12,2.06,747.8,365719.85,840.04,333203.27,527.62,324045.04,798.4,274045.99,NA
310620025610070,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200333,Independência,1,0,71,242,3.41,2.62,803.21,258930.54,966.58,151875.14,485.22,247250.9,785.98,163421.2,NA
310620025610071,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200330,Vila Independencia 1ª Seção,1,1,249,812,3.26,2.38,746.1,226955.95,793.93,203432.76,465.17,202092.85,687.12,145891.41,NA
310620025610072,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200337,Petropolis,1,0,162,536,3.31,2.03,1103.88,782410.46,1117.68,776732.75,642.68,561659.99,952.2,537355.08,NA
310620025610073,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200335,Vila Mangueiras,1,1,154,575,3.73,3.29,332.15,177776.15,647.48,141925.92,341.36,146744.93,624.16,91600.28,NA
310620025610074,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200336,Mangueiras,1,0,137,433,3.16,2.12,946.62,456112.22,989.98,433911.28,602.65,391883.55,857.89,338681.18,NA
310620025610075,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200336,Mangueiras,1,0,61,191,3.13,3.22,907.93,380138.13,954.9,354514.69,681.74,429432.59,898.17,370909.58,NA
310620025610076,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200336,Mangueiras,1,0,311,998,3.21,2.03,1147.16,965467.51,1209.38,942507.76,709.17,753051.66,1043.53,759198.81,NA
310620025610077,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200336,Mangueiras,1,0,332,1116,3.36,2,1273.64,1602548.18,1589.65,1497422.23,680.73,1021386.08,1227.06,1171007.11,NA
310620025610078,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200341,Vale do Jatoba,1,0,206,696,3.38,2.52,705.53,649282.37,1030.78,613082.92,594,525195.45,914.29,515525.49,NA
310620025610079,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200341,Vale do Jatoba,1,0,219,761,3.47,2.89,1272.4,1095017.8,1365.96,1047503.95,733.09,820505.58,1090.58,830774.83,NA
310620025610080,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200341,Vale do Jatoba,1,0,237,797,3.36,2.49,1117.64,792333.58,1172.04,767029.35,700.89,938977.73,995.63,1040591.87,NA
310620025610081,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200341,Vale do Jatoba,1,0,306,1035,3.38,2.66,1178.56,976184.53,1226.66,956955.44,676.77,715910.7,1038.85,722796.66,NA
310620025610082,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200341,Vale do Jatoba,1,0,361,1219,3.38,3.05,693.37,784448.79,1191.93,754104.19,496.44,511577.67,1028.07,512862.05,NA
310620025610083,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200341,Vale do Jatoba,1,0,240,750,3.13,2.15,759.78,464057.17,810.43,453899.71,485.4,301240.75,726.44,275671.9,NA
310620025610084,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200341,Vale do Jatoba,1,0,299,970,3.24,2.6,1120.18,1205014.98,1162.97,1201269.76,684.52,764679.17,957.18,808357.98,NA
310620025610085,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200350,Santa Cecilia,1,0,269,928,3.45,2.38,820.68,410727.72,912.24,372868.79,456.4,336690.38,816.56,308227.92,NA
310620025610086,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200350,Santa Cecilia,1,0,228,697,3.06,2.96,726.34,469440.6,985.74,380862.47,529.26,338122.01,853.01,268606.69,NA
310620025610087,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200352,Castanheira,1,0,279,921,3.3,2.83,799.88,353018.19,868.35,323665.71,489.94,261277.33,756.92,201456.04,NA
310620025610088,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200352,Castanheira,1,0,237,810,3.42,2.87,693.29,236806.09,786.17,195313.11,449.68,232643.96,720.97,177273.85,NA
310620025610089,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200350,Santa Cecilia,1,0,283,914,3.23,1.99,748.8,1436632.02,1086.72,1719180.73,590.3,758143.75,972.83,877552.48,NA
310620025610090,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200349,CDI Jatoba,1,0,1,2,2,0,0,0,NA,NA,14.57,7431.43,510,0,NA
310620025610091,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200343,Conjunto Jatoba,1,0,256,839,3.28,2.43,697.84,218877.9,776.73,182187.4,450.18,210086.91,690.35,156252.14,NA
310620025610092,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200343,Conjunto Jatoba,1,0,232,809,3.49,3.29,717.36,220199.48,777.7,191662.55,438.64,314762.01,712.13,316257.49,NA
310620025610093,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200343,Conjunto Jatoba,1,0,278,953,3.43,3.34,715.58,412796.29,822.03,386590.03,442.84,285659.32,729.82,261285.3,NA
310620025610094,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200349,CDI Jatoba,1,0,52,169,3.25,1.84,1283.33,944407.71,1283.33,944407.71,683.26,660668.18,1007.64,647330.87,NA
310620025610095,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200300,Marilandia,1,0,275,820,2.98,1.77,939.96,421298.17,994.19,391575.79,575.9,411245.33,907.66,346886.3,NA
310620025610096,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200363,Tirol,1,0,151,464,3.07,2.2,1378.96,4986050.08,1456.1,5153832.57,878.5,3020891.21,1326.03,3969972.06,NA
310620025610097,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200347,Diamante,1,0,401,1212,3.02,1.41,1964.72,2763559.77,2025.33,2725962.78,1146.82,1994493.07,1578.21,2064008.64,NA
310620025610098,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200358,Ademar Maldonado,1,0,122,413,3.39,3.03,1546.1,2324710.27,1640.21,2311741.01,992.72,1447382.62,1330.67,1490564.42,NA
310620025610099,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200358,Ademar Maldonado,1,0,304,1031,3.39,1.82,1705.59,2858921.17,1956.6,2788272.98,1141.44,1903246.79,1564.45,1946864.11,NA
310620025610100,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200358,Ademar Maldonado,1,0,96,335,3.49,2.17,1825.35,1582609.3,1884.24,1522061.81,1074.86,1374546.37,1459.09,1304962.99,NA
310620025610101,3,Região Sudeste,31,Minas Gerais,3107,Metropolitana de Belo Horizonte,31030,Belo Horizonte,16,RM Belo Horizonte,3106200,BELO HORIZONTE,310620025,BARREIRO,31062002561,BARREIRO,3106200355,Teixeira Dias,1,0,146,478,3.27,2.12,1814.47,3147500.26,2022.23,3087296.61,1180.89,2247665.86,1656.36,2365501.73,NA
